dataset,balanced_accuracy,qwk,spearman_r,precision_c1,recall_c1,f1_c1,precision_c2,recall_c2,f1_c2,precision_c3,recall_c3,f1_c3,precision_c4,recall_c4,f1_c4,precision_c5,recall_c5,f1_c5,ece,brier
val,0.41646272810315893,0.5078906980867886,0.501279474042719,0.5238095238095238,0.28205128205128205,0.36666666666666664,0.5836909871244635,0.6384976525821596,0.6098654708520179,0.5843621399176955,0.6425339366515838,0.6120689655172413,0.4117647058823529,0.2692307692307692,0.32558139534883723,1.0,0.25,0.4,0.06687803390506772,0.5688729330470926
test,0.36170391417563086,0.4780300086954913,0.49379694764932,0.3,0.15789473684210525,0.20689655172413793,0.5793650793650794,0.6822429906542056,0.6266094420600858,0.5938864628820961,0.6126126126126126,0.6031042128603105,0.3870967741935484,0.23076923076923078,0.2891566265060241,0.5,0.125,0.2,0.06207558867079684,0.5792625393838042
